user,item
1749,4
1749,0
1749,17
1749,36
1750,1
1750,0
1750,29
1750,13
1750,6
1750,7
1750,23
1751,0
1751,10
1751,1
1751,20
1751,11
1751,2
1752,2
1752,20
1752,1
1752,18
1752,8
1752,19
1752,54
1752,10
1752,0
1752,3
1752,14
1753,4
1753,0
1753,15
1753,7
1753,44
1753,16
1753,6
1753,61
1754,0
1754,1
1754,24
1754,14
1754,15
1754,28
1754,29
1755,7
1755,13
1755,1
1755,23
1755,9
1755,24
1755,27
1755,8
1755,14
1755,5
1755,15
1756,22
1756,9
1756,3
1756,0
1756,5
1756,125
1757,0
1757,11
1757,9
1757,2
1757,3
1758,45
1758,8
1758,13
1758,50
1758,0
1759,4
1759,0
1759,34
1759,44
1759,69
1760,0
1760,3
1760,11
1760,2
1760,22
1760,5
1761,17
1761,52
1761,8
1761,0
1761,29
1761,37
1761,7
1762,1
1762,0
1762,17
1762,32
1762,29
1762,33
1762,15
1763,8
1763,28
1763,20
1763,0
1763,35
1763,16
1764,21
1764,31
1764,6
1764,0
1764,48
1764,7
1764,38
1764,27
1764,23
1765,1
1765,0
1765,20
1765,10
1765,24
1766,10
1766,0
1766,1
1766,5
1766,29
1767,3
1767,0
1767,9
1767,18
1767,13
1768,3
1768,0
1768,9
1768,5
1768,1
1768,22
1768,7
1769,2
1769,0
1769,3
1769,8
1769,1
1770,0
1770,1
1770,20
1770,10
1770,11
1771,31
1771,1
1771,0
1771,15
1771,11
1771,21
1771,3
1771,29
1772,24
1772,14
1772,0
1772,1
1772,3
1772,10
1772,2
1772,18
1772,100
1772,15
1772,50
1772,12
1773,3
1773,2
1773,10
1773,1
1773,0
1773,5
1773,12
1774,5
1774,12
1774,24
1774,2
1774,9
1774,35
1774,0
1774,3
1774,10
1774,1
1775,0
1775,12
1775,1
1775,11
1775,10
1776,22
1776,1
1776,9
1776,3
1776,5
1776,0
1776,2
1777,10
1777,1
1777,12
1777,19
1777,4
1777,0
1778,3
1778,2
1778,0
1778,11
1778,26
1778,8
1779,32
1779,29
1779,21
1779,24
1779,20
1779,45
1779,41
1779,16
1779,8
1779,1
1779,15
1779,4
1779,28
1780,9
1780,4
1780,23
1780,21
1780,2
1780,13
1780,33
1781,0
1781,11
1781,12
1781,9
1781,1
1781,19
1781,17
1781,4
1782,7
1782,4
1782,2
1782,0
1782,34
1782,23
1783,0
1783,49
1783,1
1783,23
1783,15
1784,20
1784,14
1784,8
1784,24
1784,18
1784,13
1784,0
1785,1
1785,19
1785,3
1785,2
1785,0
1785,10
1786,0
1786,23
1786,22
1786,17
1786,16
1786,31
1786,7
1786,1
1786,3
1786,6
1786,40
1787,16
1787,61
1787,0
1787,7
1787,69
1787,35
1787,36
1788,14
1788,3
1788,9
1788,0
1788,5
1788,22
1789,9
1789,17
1789,4
1789,8
1789,0
1789,27
1789,1
1789,6
1789,3
1790,0
1790,3
1790,22
1790,14
1790,60
1790,5
1790,36
1791,6
1791,4
1791,41
1791,0
1791,7
1792,8
1792,0
1792,17
1792,1
1792,23
1792,29
1792,7
1793,9
1793,4
1793,0
1793,16
1793,27
1793,46
1793,6
1794,29
1794,7
1794,120
1794,0
1794,119
1794,4
1794,15
1794,2
1794,27
1794,42
1794,17
1795,6
1795,0
1795,52
1795,4
1795,7
1795,42
1796,0
1796,18
1796,22
1796,36
1796,3
1797,8
1797,55
1797,49
1797,0
1797,21
1797,15
1797,1
1797,30
1797,45
1797,28
1797,20
1797,29
1798,111
1798,78
1798,7
1798,29
1798,6
1798,36
1798,17
1798,35
1798,32
1798,39
1799,1
1799,0
1799,5
1799,6
1799,3
1800,16
1800,28
1800,38
1800,0
1800,24
1800,6
1800,7
1800,35
1800,32
1800,49
1800,1
1800,31
1800,4
1801,3
1801,7
1801,0
1801,37
1801,1
1801,31
1801,23
1802,4
1802,0
1802,58
1802,7
1802,6
1802,61
1803,4
1803,12
1803,30
1803,1
1803,2
1803,8
1803,0
1803,13
1803,7
1803,22
1804,13
1804,23
1804,2
1804,5
1804,4
1804,0
1804,14
1804,8
1805,2
1805,3
1805,0
1805,9
1805,14
1805,11
1805,47
1806,0
1806,17
1806,7
1806,16
1806,21
1806,4
1806,42
1806,32
1806,33
1806,48
1807,24
1807,8
1807,33
1807,49
1807,29
1807,7
1807,0
1807,18
1807,6
1807,3
1807,28
1807,2
1807,23
1807,13
1807,14
1808,0
1808,20
1808,13
1808,22
1808,14
1808,18
1808,6
1809,5
1809,15
1809,33
1809,4
1809,1
1809,0
1810,0
1810,8
1810,15
1810,45
1810,29
1810,21
1810,14
1811,0
1811,13
1811,27
1811,33
1811,2
1811,11
1811,4
1811,9
1812,4
1812,0
1812,5
1812,13
1812,9
1813,33
1813,7
1813,4
1813,1
1813,13
1813,0
1813,28
1813,27
1813,30
1813,24
1814,18
1814,0
1814,1
1814,20
1814,8
1814,24
1815,17
1815,0
1815,22
1815,20
1815,2
1816,1
1816,15
1816,4
1816,0
1816,7
1816,2
1816,41
1816,28
1816,12
1817,1
1817,2
1817,11
1817,3
1817,5
1817,9
1817,0
1818,7
1818,6
1818,0
1818,4
1818,23
1818,14
1819,2
1819,5
1819,1
1819,0
1819,9
1819,3
1820,19
1820,40
1820,0
1820,1
1820,47
1820,2
1820,3
1821,3
1821,26
1821,2
1821,0
1821,40
1821,1
1822,0
1822,18
1822,8
1822,20
1822,1
1822,2
1822,24
1823,13
1823,5
1823,9
1823,25
1823,0
1823,3
1824,2
1824,20
1824,8
1824,23
1824,1
1824,3
1824,24
1824,14
1825,39
1825,6
1825,7
1825,43
1825,38
1825,35
1826,0
1826,6
1826,2
1826,28
1826,3
1826,25
1827,0
1827,29
1827,13
1827,3
1827,23
1827,2
1828,0
1828,1
1828,44
1828,36
1828,15
1828,8
1829,2
1829,18
1829,6
1829,7
1829,24
1829,32
1829,29
1829,42
1829,4
1829,8
1829,13
1829,1
1830,29
1830,2
1830,3
1830,0
1830,9
1830,40
1830,1
1831,0
1831,22
1831,5
1831,36
1831,9
1831,4
1832,0
1832,8
1832,24
1832,7
1832,25
1832,1
1833,7
1833,41
1833,4
1833,16
1833,29
1833,2
1833,21
1833,6
1834,0
1834,7
1834,2
1834,28
1834,6
1835,3
1835,13
1835,30
1835,0
1835,2
1835,34
1836,0
1836,2
1836,3
1836,37
1836,24
1836,9
1837,38
1837,0
1837,7
1837,16
1837,24
1837,41
1838,1
1838,20
1838,13
1838,8
1838,10
1838,2
1838,14
1839,26
1839,2
1839,11
1839,0
1839,3
1840,38
1840,2
1840,0
1840,31
1840,32
1840,4
1840,27
1840,49
1840,15
1841,10
1841,1
1841,24
1841,14
1841,0
1841,13
1841,20
1841,8
1841,18
1842,5
1842,12
1842,1
1842,0
1842,6
1842,68
1842,63
1842,2
1843,2
1843,4
1843,0
1843,33
1843,1
1843,14
1843,13
1843,9
1843,16
1843,8
1844,19
1844,0
1844,5
1844,1
1844,12
1845,4
1845,30
1845,25
1845,28
1845,31
1845,32
1846,1
1846,0
1846,3
1846,22
1846,2
1846,40
1846,5
1847,0
1847,12
1847,8
1847,47
1847,9
1847,16
1848,0
1848,11
1848,1
1848,3
1848,2
1848,18
1849,4
1849,43
1849,32
1849,0
1849,7
1849,6
1849,23
1849,2
1849,41
1850,8
1850,0
1850,61
1850,25
1850,6
1850,23
1850,7
1851,5
1851,1
1851,12
1851,10
1851,9
1851,0
1851,24
1851,3
1851,22
1852,1
1852,10
1852,19
1852,18
1852,0
1852,12
1853,0
1853,29
1853,2
1853,30
1853,4
1853,7
1854,43
1854,0
1854,2
1854,7
1854,4
1854,33
1854,11
1854,41
1855,2
1855,6
1855,18
1855,14
1855,22
1855,1
1855,0
1855,9
1856,16
1856,0
1856,6
1856,7
1856,39
1856,4
1857,34
1857,7
1857,0
1857,17
1857,6
1857,4
1858,0
1858,18
1858,1
1858,9
1858,5
1858,3
1858,11
1859,0
1859,6
1859,28
1859,20
1859,7
1860,5
1860,0
1860,1
1860,7
1860,22
1861,8
1861,20
1861,4
1861,31
1861,6
1861,29
1861,0
1861,1
1862,62
1862,0
1862,29
1862,8
1862,2
1862,55
1862,1
1863,6
1863,4
1863,0
1863,41
1863,7
1863,45
1864,0
1864,1
1864,57
1864,4
1864,3
1864,2
1865,0
1865,1
1865,16
1865,6
1865,30
1865,32
1866,0
1866,2
1866,3
1866,1
1866,5
1866,4
1867,0
1867,1
1867,7
1867,28
1867,21
1867,31
1868,0
1868,15
1868,21
1868,23
1868,37
1868,24
1869,4
1869,24
1869,13
1869,58
1869,25
1869,15
1869,45
1869,0
1869,6
1869,37
1869,23
1870,37
1870,6
1870,52
1870,7
1870,24
1870,0
1871,8
1871,2
1871,0
1871,92
1871,52
1871,23
1872,16
1872,4
1872,2
1872,17
1872,7
1872,0
1872,8
1872,36
1872,46
1873,1
1873,0
1873,30
1873,2
1873,6
1873,23
1873,33
1873,15
1873,20
1873,38
1873,69
1874,0
1874,13
1874,14
1874,20
1874,1
1874,18
1874,12
1874,24
1874,11
1874,22
1875,0
1875,17
1875,1
1875,10
1875,19
1875,12
1876,10
1876,19
1876,1
1876,0
1876,12
1877,0
1877,36
1877,6
1877,4
1877,32
1877,17
1878,5
1878,7
1878,0
1878,1
1878,3
1878,2
1879,38
1879,8
1879,35
1879,7
1879,16
1879,21
1879,23
1879,6
1879,0
1879,4
1880,4
1880,28
1880,16
1880,35
1880,49
1880,43
1880,21
1880,38
1881,37
1881,0
1881,31
1881,27
1881,8
1881,23
1881,44
1881,28
1881,30
1881,7
1881,38
1882,10
1882,0
1882,1
1882,12
1882,6
1882,8
1882,9
1883,2
1883,0
1883,21
1883,3
1883,40
1884,52
1884,35
1884,37
1884,15
1884,92
1884,0
1884,4
1884,25
1885,1
1885,29
1885,15
1885,2
1885,24
1885,23
1885,43
1885,4
1885,37
1886,1
1886,0
1886,25
1886,18
1886,2
1886,48
1886,24
1886,21
1886,8
1887,4
1887,18
1887,17
1887,29
1887,8
1887,1
1887,5
1887,24
1887,13
1887,3
1887,23
1888,6
1888,0
1888,23
1888,10
1888,84
1889,2
1889,0
1889,25
1889,17
1889,3
1889,8
1889,13
1889,9
1889,11
1890,71
1890,6
1890,9
1890,2
1890,3
1890,27
1890,0
1890,11
1890,45
1891,16
1891,44
1891,41
1891,92
1891,4
1892,6
1892,10
1892,1
1892,15
1892,23
1892,0
1893,41
1893,7
1893,0
1893,30
1893,33
1893,15
1893,50
1894,30
1894,0
1894,17
1894,2
1894,5
1894,1
1894,43
1894,23
1894,3
1894,29
1894,24
1895,3
1895,0
1895,2
1895,11
1895,40
1896,0
1896,32
1896,23
1896,8
1896,60
1896,29
1896,37
1897,0
1897,4
1897,21
1897,16
1897,75
1897,24
1898,1
1898,0
1898,3
1898,5
1898,26
1899,0
1899,18
1899,9
1899,1
1899,5
1899,22
1900,0
1900,24
1900,14
1900,23
1900,7
1901,1
1901,45
1901,2
1901,8
1901,17
1901,7
1902,1
1902,0
1902,67
1902,2
1902,35
1902,22
1903,3
1903,2
1903,5
1903,1
1903,19
1904,29
1904,31
1904,0
1904,4
1904,42
1904,23
1904,18
1904,21
1904,7
1904,28
1904,39
1904,8
1905,1
1905,0
1905,31
1905,15
1905,32
1906,1
1906,0
1906,11
1906,2
1906,20
1906,24
1906,14
1907,7
1907,13
1907,43
1907,24
1907,1
1907,15
1907,0
1907,47
1907,39
1907,27
1907,42
1907,4
1908,5
1908,11
1908,0
1908,2
1908,3
1908,9
1908,1
1908,14
1908,26
1909,1
1909,11
1909,20
1909,2
1909,0
1909,24
1910,10
1910,1
1910,0
1910,12
1910,5
1911,7
1911,6
1911,0
1911,38
1911,23
1911,4
1912,10
1912,0
1912,1
1912,19
1912,12
1913,0
1913,16
1913,1
1913,5
1913,4
1914,4
1914,58
1914,29
1914,33
1914,28
1914,80
1914,0
1914,17
1914,15
1914,45
1914,23
1914,7
1915,7
1915,68
1915,4
1915,6
1915,75
1915,0
1915,88
1915,29
1915,45
1915,42
1916,0
1916,12
1916,10
1916,1
1916,19
1917,2
1917,12
1917,0
1917,1
1917,5
1918,0
1918,18
1918,29
1918,4
1918,7
1919,31
1919,7
1919,52
1919,76
1919,18
1919,0
1919,4
1919,8
1919,37
1919,1
1919,39
1919,111
1919,2
1920,23
1920,4
1920,0
1920,31
1920,8
1920,7
1920,52
1920,29
1921,11
1921,2
1921,0
1921,1
1921,7
1921,63
1922,7
1922,36
1922,28
1922,6
1922,4
1922,50
1922,27
1922,17
1922,48
1923,46
1923,1
1923,0
1923,10
1923,53
1923,31
1923,8
1923,24
1924,1
1924,12
1924,0
1924,6
1924,49
1925,16
1925,4
1925,0
1925,21
1925,6
1925,17
1925,31
1925,36
1926,14
1926,2
1926,5
1926,8
1926,54
1926,3
1926,48
1926,24
1926,18
1926,0
1926,7
1926,15
1926,29
1926,1
1927,0
1927,1
1927,2
1927,33
1927,7
1927,4
1927,15
1928,14
1928,41
1928,0
1928,4
1928,7
1928,32
1928,16
1929,1
1929,11
1929,54
1929,0
1929,23
1929,2
1930,0
1930,1
1930,12
1930,45
1930,2
1930,10
1931,7
1931,0
1931,66
1931,3
1931,67
1931,42
1931,43
1931,20
1931,1
1931,28
1931,18
1932,14
1932,0
1932,2
1932,1
1932,3
1932,18
1932,20
1932,5
1932,9
1933,33
1933,13
1933,0
1933,5
1933,3
1933,54
1934,16
1934,23
1934,17
1934,29
1934,0
1935,37
1935,41
1935,31
1935,27
1935,29
1935,15
1936,4
1936,44
1936,80
1936,29
1936,6
1936,16
1936,20
1936,24
1936,46
1936,0
1936,31
1936,42
1936,21
1936,9
1937,21
1937,13
1937,15
1937,0
1937,28
1937,29
1937,23
1938,3
1938,2
1938,0
1938,45
1938,4
1938,15
1939,1
1939,0
1939,11
1939,2
1939,13
1939,20
1939,18
1940,45
1940,23
1940,8
1940,29
1940,0
1941,20
1941,0
1941,17
1941,21
1941,7
1941,4
1942,2
1942,1
1942,0
1942,5
1942,13
1942,8
1942,24
1942,12
1943,0
1943,22
1943,36
1943,59
1943,18
1943,4
1943,5
1943,3
1944,0
1944,8
1944,9
1944,2
1944,3
1944,11
1944,47
1945,0
1945,1
1945,55
1945,12
1945,10
1945,5
1946,73
1946,0
1946,2
1946,45
1946,32
1946,1
1946,4
1947,7
1947,48
1947,6
1947,0
1947,16
1948,1
1948,14
1948,13
1948,2
1948,22
1948,8
1948,18
1948,9
1949,4
1949,1
1949,16
1949,7
1949,39
1949,6
1949,17
1949,2
1949,28
1950,15
1950,4
1950,53
1950,6
1950,32
1950,0
1950,7
1950,41
1951,1
1951,0
1951,6
1951,23
1951,2
1951,15
1951,30
1951,38
1951,7
1951,69
1951,20
1951,33
1952,15
1952,18
1952,30
1952,0
1952,4
1953,1
1953,12
1953,30
1953,31
1953,10
1954,17
1954,0
1954,2
1954,53
1954,3
1955,1
1955,20
1955,13
1955,18
1955,14
1955,2
1955,8
1955,22
1956,2
1956,0
1956,22
1956,1
1956,3
1957,0
1957,50
1957,31
1957,32
1957,7
1957,6
1958,6
1958,0
1958,48
1958,5
1958,32
1959,4
1959,0
1959,7
1959,23
1959,54
1959,33
1959,51
1959,30
1960,16
1960,4
1960,21
1960,7
1960,32
1960,6
1960,8
1960,0
1961,16
1961,10
1961,1
1961,0
1961,29
1961,12
1961,33
1962,9
1962,0
1962,5
1962,3
1962,1
1962,22
1962,14
1963,16
1963,31
1963,21
1963,23
1963,0
1963,113
1964,8
1964,32
1964,50
1964,4
1964,6
1964,41
1964,7
1965,7
1965,39
1965,4
1965,0
1965,6
1966,1
1966,0
1966,21
1966,13
1966,10
1966,14
1966,8
1966,5
1967,3
1967,5
1967,9
1967,0
1967,22
1968,0
1968,8
1968,30
1968,13
1968,12
1968,1
1968,17
1968,18
1968,7
1969,2
1969,1
1969,0
1969,33
1969,10
1970,0
1970,29
1970,10
1970,6
1970,11
1970,15
1970,18
1970,13
1970,43
1970,1
1971,37
1971,76
1971,4
1971,48
1971,2
1971,7
1971,50
1971,6
1971,17
1972,6
1972,29
1972,17
1972,4
1972,0
1972,56
1972,21
1972,33
1973,2
1973,11
1973,0
1973,3
1973,18
1974,68
1974,0
1974,15
1974,44
1974,4
1975,13
1975,28
1975,49
1975,15
1975,4
1975,23
1975,0
1976,0
1976,2
1976,38
1976,18
1976,25
1976,3
1977,0
1977,2
1977,5
1977,14
1977,3
1977,11
1977,20
1978,1
1978,3
1978,0
1978,10
1978,14
1978,7
1978,5
1978,2
1978,18
1978,104
1979,0
1979,2
1979,4
1979,7
1979,1
1979,8
1979,13
1980,21
1980,0
1980,4
1980,16
1980,41
1981,0
1981,9
1981,18
1981,32
1981,8
1981,25
1982,20
1982,1
1982,0
1982,24
1982,2
1982,14
1983,17
1983,0
1983,2
1983,1
1983,8
1984,15
1984,17
1984,0
1984,29
1984,23
1984,38
1984,35
1984,50
1985,0
1985,1
1985,9
1985,2
1985,7
1986,6
1986,13
1986,0
1986,7
1986,1
1986,5
1986,4
1987,2
1987,30
1987,52
1987,0
1987,1
1988,2
1988,8
1988,0
1988,11
1988,13
1988,10
1989,3
1989,0
1989,26
1989,2
1989,23
1989,40
1989,11
1990,16
1990,17
1990,34
1990,27
1990,28
1990,60
1990,7
1991,0
1991,15
1991,43
1991,23
1991,2
1991,7
1991,32
1991,6
1991,4
1992,0
1992,3
1992,9
1992,2
1992,40
1993,0
1993,10
1993,19
1993,5
1993,8
1993,12
1993,1
1994,36
1994,44
1994,0
1994,92
1994,24
1994,28
1995,18
1995,0
1995,22
1995,5
1995,3
1996,15
1996,62
1996,20
1996,1
1996,0
1996,18
1996,2
1997,16
1997,23
1997,4
1997,13
1997,14
1997,0
1997,38
1997,18
1997,54
1998,14
1998,13
1998,0
1998,24
1998,2
1999,15
1999,23
1999,8
1999,0
1999,21
1999,37
1999,32
1999,1
2000,14
2000,48
2000,35
2000,0
2000,24
2000,23
2000,42
2001,0
2001,43
2001,27
2001,7
2001,23
2001,21
2001,15
2001,1
2002,24
2002,20
2002,1
2002,19
2002,13
2002,12
2002,2
2002,0
2002,4
2003,38
2003,4
2003,17
2003,6
2003,7
2004,7
2004,4
2004,58
2004,14
2004,41
2004,0
2004,21
2005,0
2005,1
2005,3
2005,14
2005,10
2005,19
2006,0
2006,10
2006,1
2006,12
2006,5
2007,0
2007,115
2007,2
2007,30
2007,45
2007,28
2008,6
2008,7
2008,4
2008,16
2008,32
2009,5
2009,1
2009,3
2009,33
2009,17
2010,39
2010,17
2010,8
2010,0
2010,27
2010,4
2010,24
2010,2
2010,23
2010,3
2010,1
2010,67
2010,49
2010,42
2011,34
2011,0
2011,7
2011,6
2011,32
2011,21
2011,37
2012,25
2012,2
2012,73
2012,13
2012,83
2012,32
2012,7
2012,8
2012,42
2012,0
2012,39
2012,27
2012,15
2012,31
2013,9
2013,25
2013,22
2013,3
2013,0
2013,14
2014,1
2014,20
2014,10
2014,5
2014,19
2014,12
2014,0
2014,48
2014,31
2014,28
2014,2
2015,3
2015,0
2015,2
2015,57
2015,13
2015,5
2016,20
2016,10
2016,1
2016,14
2016,8
2016,13
2016,28
2016,0
2016,127
2016,2
2017,0
2017,10
2017,19
2017,1
2017,12
2018,17
2018,52
2018,21
2018,31
2018,16
2018,7
2018,0
2018,6
2018,4
2019,0
2019,8
2019,3
2019,2
2019,1
2019,9
2019,5
2019,19
2020,17
2020,32
2020,8
2020,0
2020,39
2020,37
2020,34
2020,45
2021,18
2021,0
2021,1
2021,14
2021,24
2021,22
2021,10
2021,13
2022,6
2022,0
2022,13
2022,15
2022,24
2023,0
2023,57
2023,11
2023,3
2023,1
2023,49
2023,31
2023,45
2024,1
2024,0
2024,27
2024,4
2024,2
2025,1
2025,0
2025,19
2025,12
2025,13
2026,23
2026,30
2026,8
2026,7
2026,4
2026,21
2026,17
2026,0
2027,15
2027,21
2027,42
2027,6
2027,76
2027,29
2027,41
2027,7
2027,16
2028,21
2028,16
2028,33
2028,23
2028,17
2029,24
2029,35
2029,5
2029,0
2029,3
2029,41
2029,1
2029,29
2030,4
2030,1
2030,0
2030,27
2030,22
2030,6
2030,2
2030,13
2031,15
2031,0
2031,4
2031,14
2031,62
2031,24
2031,7
2031,6
2032,0
2032,5
2032,17
2032,7
2032,22
2032,21
2033,5
2033,0
2033,1
2033,8
2033,10
2034,28
2034,21
2034,2
2034,8
2034,4
2034,18
2035,17
2035,39
2035,15
2035,4
2035,36
2035,7
2035,8
2035,24
2036,7
2036,0
2036,4
2036,34
2036,13
2037,3
2037,9
2037,0
2037,25
2037,8
2037,7
2037,2
2038,3
2038,0
2038,18
2038,22
2038,9
2039,27
2039,1
2039,12
2039,0
2039,25
2039,8
2039,23
2039,2
2039,31
2040,0
2040,1
2040,3
2040,57
2040,18
2040,14
2040,22
2041,50
2041,32
2041,35
2041,37
2041,6
2041,56
2041,0
2041,16
2041,39
2041,38
2041,23
2042,6
2042,25
2042,8
2042,16
2042,48
2042,17
2043,0
2043,7
2043,8
2043,34
2043,30
2043,38
2043,4
2044,7
2044,1
2044,14
2044,13
2044,8
2044,0
2044,18
2044,2
2045,16
2045,17
2045,0
2045,4
2045,5
2045,35
2045,6
2045,76
2045,21
2046,28
2046,0
2046,66
2046,38
2046,23
2046,1
2047,14
2047,0
2047,29
2047,15
2047,24
2047,32
2047,42
2048,2
2048,26
2048,3
2048,9
2048,11
2049,0
2049,23
2049,49
2049,15
2049,8
2049,20
2049,44
2050,4
2050,15
2050,1
2050,6
2050,7
2050,63
2050,29
2050,31
2050,21
2051,15
2051,24
2051,41
2051,30
2051,31
2051,23
2051,45
2051,21
2051,35
2051,33
2051,0
2051,61
2052,10
2052,0
2052,4
2052,9
2052,2
2052,3
2052,1
2052,11
2052,12
2053,34
2053,0
2053,4
2053,27
2053,28
2053,17
2053,16
2053,37
2054,30
2054,20
2054,4
2054,28
2054,39
2054,44
2054,0
2054,36
2055,2
2055,0
2055,1
2055,4
2055,12
2055,10
2056,0
2056,20
2056,22
2056,43
2056,13
2056,24
2056,18
2056,7
2056,6
2057,22
2057,34
2057,24
2057,7
2057,1
2057,12
2057,131
2057,15
2057,14
2057,8
2057,39
2058,21
2058,6
2058,4
2058,27
2058,24
2058,75
2059,21
2059,75
2059,29
2059,17
2059,97
2059,38
2059,41
2059,4
2060,1
2060,22
2060,5
2060,18
2060,0
2060,13
2060,8
2061,24
2061,0
2061,4
2061,30
2061,27
2061,39
2061,6
2061,35
2061,21
2061,42
2061,15
2062,0
2062,2
2062,8
2062,11
2062,40
2062,9
2062,3
2063,4
2063,7
2063,16
2063,22
2063,1
2064,0
2064,7
2064,1
2064,12
2064,2
2064,14
2064,17
2065,29
2065,7
2065,38
2065,23
2065,31
2065,21
2066,1
2066,31
2066,5
2066,3
2066,7
2067,4
2067,0
2067,13
2067,37
2067,25
2068,7
2068,30
2068,23
2068,0
2068,4
2068,21
2068,27
2068,29
2068,6
2069,4
2069,0
2069,3
2069,2
2069,26
2069,14
2070,4
2070,7
2070,15
2070,25
2070,23
2070,8
2070,38
2071,15
2071,2
2071,3
2071,0
2071,11
2072,26
2072,0
2072,11
2072,3
2072,4
2072,2
2072,47
2073,1
2073,32
2073,23
2073,20
2073,24
2073,2
2073,6
2073,15
2073,0
2073,13
2073,92
2073,17
2073,42
2073,37
2074,0
2074,26
2074,31
2074,2
2074,3
2074,11
2075,27
2075,15
2075,4
2075,8
2075,0
2076,2
2076,25
2076,7
2076,0
2076,24
2077,0
2077,3
2077,1
2077,125
2077,93
2077,2
2077,57
2078,22
2078,0
2078,2
2078,1
2078,12
2078,49
2078,6
2079,9
2079,30
2079,11
2079,1
2079,0
2079,4
2080,9
2080,0
2080,7
2080,1
2080,2
2080,3
2081,39
2081,7
2081,0
2081,17
2081,48
2081,35
2081,16
2081,97
2082,1
2082,19
2082,0
2082,12
2082,10
2083,3
2083,0
2083,26
2083,11
2083,2
2084,56
2084,10
2084,8
2084,0
2084,32
2084,24
2084,60
2084,23
2084,4
2085,0
2085,21
2085,27
2085,30
2085,66
2085,38
2086,0
2086,2
2086,1
2086,41
2086,27
2086,10
2086,19
2087,18
2087,22
2087,0
2087,31
2087,29
2087,23
2088,0
2088,2
2088,26
2088,3
2088,23
2089,0
2089,14
2089,50
2089,1
2089,8
2089,4
2090,84
2090,21
2090,23
2090,0
2090,2
2090,10
2090,35
2090,1
2090,16
2090,29
2090,18
2090,7
2091,29
2091,4
2091,32
2091,41
2091,33
2091,23
2092,17
2092,0
2092,27
2092,2
2092,7
2092,1
2092,6
2092,31
2092,41
2092,4
2093,29
2093,23
2093,43
2093,31
2093,4
2093,21
2093,6
2093,16
2094,78
2094,6
2094,0
2094,17
2094,7
2094,23
2095,7
2095,17
2095,96
2095,13
2095,39
2095,16
2096,4
2096,36
2096,63
2096,0
2096,15
2097,16
2097,48
2097,0
2097,60
2097,41
2098,0
2098,13
2098,21
2098,100
2098,32
2099,0
2099,2
2099,9
2099,43
2099,73
2100,17
2100,16
2100,0
2100,7
2100,41
2100,6
2101,32
2101,1
2101,33
2101,0
2101,15
2101,29
2101,17
2102,1
2102,12
2102,38
2102,0
2102,33
2102,15
2102,24
2103,0
2103,13
2103,32
2103,23
2103,1
2103,8
2103,2
2104,2
2104,11
2104,0
2104,1
2104,3
2104,9
2104,24
2105,1
2105,30
2105,4
2105,10
2105,0
2105,15
2106,0
2106,15
2106,1
2106,12
2106,18
2107,37
2107,0
2107,11
2107,31
2107,29
2107,3
2107,7
2107,33
2107,17
2108,9
2108,0
2108,2
2108,17
2108,3
2108,4
2108,7
2108,42
2108,6
2108,12
2108,50
2109,10
2109,14
2109,13
2109,22
2109,0
2109,12
2109,24
2109,8
2109,20
2110,23
2110,7
2110,30
2110,0
2110,13
2110,1
2110,28
2110,15
2110,41
2110,48
2110,35
2110,38
2111,18
2111,2
2111,14
2111,0
2111,20
2111,22
2111,13
2111,8
2112,15
2112,6
2112,16
2112,7
2112,60
2112,59
2112,46
2113,1
2113,2
2113,20
2113,24
2113,9
2113,25
2113,13
2113,7
2113,0
2113,30
2114,21
2114,50
2114,45
2114,7
2114,4
2114,0
2115,14
2115,39
2115,4
2115,69
2115,36
2115,6
2116,14
2116,5
2116,2
2116,1
2116,18
2116,10
2116,8
2116,20
2117,36
2117,4
2117,1
2117,23
2117,6
2117,17
2117,32
2117,7
2117,24
2117,56
2117,16
2118,15
2118,20
2118,0
2118,24
2118,29
2119,6
2119,7
2119,22
2119,2
2119,4
2119,33
2119,0
2120,7
2120,38
2120,21
2120,29
2120,23
2120,31
2121,37
2121,32
2121,34
2121,39
2121,0
2121,17
2122,11
2122,3
2122,40
2122,0
2122,26
2123,24
2123,3
2123,1
2123,20
2123,12
2123,14
2123,10
2123,2
2123,7
2124,21
2124,64
2124,16
2124,29
2124,0
2124,17
2125,15
2125,6
2125,5
2125,118
2125,0
2125,34
2125,3
2125,23
2126,1
2126,23
2126,61
2126,13
2126,0
2127,1
2127,22
2127,0
2127,14
2127,35
2127,12
2127,39
2128,15
2128,16
2128,33
2128,17
2128,23
2129,3
2129,5
2129,11
2129,1
2129,22
2130,40
2130,2
2130,0
2130,3
2130,11
2130,1
2130,24
2130,26
2130,51
2131,1
2131,0
2131,13
2131,32
2131,10
2131,7
2131,24
2132,4
2132,22
2132,0
2132,15
2132,1
2132,17
2132,6
2132,41
2132,48
2133,17
2133,8
2133,0
2133,16
2133,6
2133,15
2134,2
2134,3
2134,10
2134,0
2134,1
2135,13
2135,2
2135,0
2135,5
2135,1
2135,14
2135,8
2135,11
2136,0
2136,20
2136,2
2136,31
2136,3
2136,39
2136,22
2136,7
2137,0
2137,2
2137,11
2137,47
2137,1
2137,3
2137,26
2138,0
2138,17
2138,8
2138,2
2138,31
2138,26
2138,9
2139,2
2139,1
2139,0
2139,9
2139,3
2139,11
2140,15
2140,7
2140,14
2140,8
